disasterNumber,state,declaredCountyArea,placeCode
4223,TX,Clay (County),99077.0
4223,TX,Duval (County),99131.0
4223,TX,Grayson (County),99181.0
4223,TX,Hood (County),99221.0
4223,TX,Bowie (County),99037.0
4223,TX,Fannin (County),99147.0
4223,TX,Coryell (County),99099.0
4223,TX,Jim Wells (County),99249.0
4223,TX,Harrison (County),99203.0
4223,TX,Hays (County),99209.0
4223,TX,Denton (County),99121.0
4223,TX,Hidalgo (County),99215.0
4223,TX,Colorado (County),99089.0
4223,TX,Guadalupe (County),99187.0
4223,TX,Hill (County),99217.0
4223,TX,Hopkins (County),99223.0
4223,TX,Ellis (County),99139.0
4223,TX,Jack (County),99237.0
4223,TX,Dallas (County),99113.0
4223,TX,Hartley (County),99205.0
4223,TX,Liberty (County),99291.0
4223,TX,Polk (County),99373.0
4223,TX,Milam (County),99331.0
4223,TX,Nacogdoches (County),99347.0
4223,TX,Newton (County),99351.0
4223,TX,Madison (County),99313.0
4223,TX,Lee (County),99287.0
4223,TX,Rusk (County),99401.0
4223,TX,Palo Pinto (County),99363.0
4223,TX,Orange (County),99361.0
4223,TX,Red River (County),99387.0
4223,TX,Refugio (County),99391.0
4223,TX,Montgomery (County),99339.0
4223,TX,San Augustine (County),99405.0
4223,TX,Lynn (County),99305.0
4223,TX,Van Zandt (County),99467.0
4223,TX,Wharton (County),99481.0
4225,NE,Johnson (County),99097.0
4225,NE,Nuckolls (County),99129.0
4223,TX,Tyler (County),99457.0
4223,TX,Waller (County),99473.0
4225,NE,Hayes (County),99085.0
4225,NE,Morrill (County),99123.0
4223,TX,Montague (County),99337.0
4223,TX,Nueces (County),99355.0
4223,TX,Parker (County),99367.0
4223,TX,Robertson (County),99395.0
4223,TX,Tom Green (County),99451.0
4225,NE,Fillmore (County),99059.0
4223,TX,Young (County),99503.0
4223,TX,Tarrant (County),99439.0
4225,NE,Dawes (County),99045.0
4225,NE,Saunders (County),99155.0
4223,TX,Lubbock (County),99303.0
4223,TX,Wilson (County),99493.0
4223,TX,Navarro (County),99349.0
4225,NE,Richardson (County),99147.0
4223,TX,Leon (County),99289.0
4223,TX,Smith (County),99423.0
4225,NE,Box Butte (County),99013.0
4223,TX,San Jacinto (County),99407.0
4225,NE,Adams (County),99001.0
4225,NE,Thayer (County),99169.0
4223,TX,McLennan (County),99309.0
4223,TX,Travis (County),99453.0
4223,TX,Victoria (County),99469.0
4225,NE,Gage (County),99067.0
4225,NE,Lancaster (County),99109.0
4223,TX,Throckmorton (County),99447.0
4223,TX,Uvalde (County),99463.0
4225,NE,Dundy (County),99057.0
4225,NE,Jefferson (County),99095.0
4223,TX,Trinity (County),99455.0
4223,TX,Walker (County),99471.0
4225,NE,Hamilton (County),99081.0
4225,NE,Lincoln (County),99111.0
4223,TX,Real (County),99385.0
4223,TX,Wichita (County),99485.0
4223,TX,Sabine (County),99403.0
4225,NE,Otoe (County),99131.0
4223,TX,Somervell (County),99425.0
4223,TX,Washington (County),99477.0
4225,NE,Nemaha (County),99127.0
4225,NE,Cass (County),99025.0
4223,TX,Williamson (County),99491.0
4223,TX,Shelby (County),99419.0
4225,NE,Pawnee (County),99133.0
4225,NE,Arthur (County),99005.0
4223,TX,Zavala (County),99507.0
4225,NE,Seward (County),99159.0
4223,TX,Wise (County),99497.0
4225,NE,Saline (County),99151.0
4224,GU,Guam (County-equivalent),99010.0
4225,NE,Sioux (County),99165.0
4223,TX,Starr (County),99427.0
4225,NE,Clay (County),99035.0
4226,AR,Garland (County),99051.0
4226,AR,Jefferson (County),99069.0
4226,AR,Independence (County),99063.0
4226,AR,Pike (County),99109.0
4226,AR,Dallas (County),99039.0
4225,NE,York (County),99185.0
4226,AR,Montgomery (County),99097.0
4226,AR,Little River (County),99081.0
4226,AR,Crawford (County),99033.0
4226,AR,Clark (County),99019.0
4226,AR,Howard (County),99061.0
4226,AR,Perry (County),99105.0
4226,AR,Lafayette (County),99073.0
4226,AR,Miller (County),99091.0
4225,NE,Wayne (County),99179.0
4226,AR,Johnson (County),99071.0
4226,AR,Hempstead (County),99057.0
4226,AR,Franklin (County),99047.0
4226,AR,Marion (County),99089.0
4226,AR,Ouachita (County),99103.0
4226,AR,Polk (County),99113.0
4226,AR,Madison (County),99087.0
4228,LA,Caddo (Parish),99017.0
4228,LA,West Feliciana (Parish),99125.0
4230,KS,Chase (County),99017.0
4230,KS,Cloud (County),99029.0
4226,AR,Logan (County),99083.0
4226,AR,Scott (County),99127.0
4226,AR,Izard (County),99065.0
4229,CO,Park (County),99093.0
4226,AR,Newton (County),99101.0
4230,KS,Harper (County),99077.0
4226,AR,Nevada (County),99099.0
4229,CO,El Paso (County),99041.0
4227,WY,Albany (County),99001.0
4230,KS,Elk (County),99049.0
4229,CO,Yuma (County),99125.0
4227,WY,Johnson (County),99019.0
4228,LA,Grant (Parish),99043.0
4230,KS,Atchison (County),99005.0
4230,KS,Chautauqua (County),99019.0
4226,AR,Yell (County),99149.0
4228,LA,Bossier (Parish),99015.0
4229,CO,Washington (County),99121.0
4230,KS,Butler (County),99015.0
4226,AR,Sebastian (County),99131.0
4227,WY,Niobrara (County),99027.0
4229,CO,Saguache (County),99109.0
4230,KS,Barton (County),99009.0
4230,KS,Haskell (County),99081.0
4226,AR,Sevier (County),99133.0
4229,CO,Logan (County),99075.0
4229,CO,Sedgwick (County),99115.0
4230,KS,Gray (County),99069.0
4226,AR,Searcy (County),99129.0
4229,CO,Pueblo (County),99101.0
4229,CO,Adams (County),99001.0
4230,KS,Harvey (County),99079.0
4230,KS,Coffey (County),99031.0
4229,CO,Morgan (County),99087.0
4228,LA,Red River (Parish),99081.0
4230,KS,Greenwood (County),99073.0
4230,KS,Clay (County),99027.0
4229,CO,Fremont (County),99043.0
4228,LA,Natchitoches (Parish),99069.0
4230,KS,Franklin (County),99059.0
4230,KS,Cherokee (County),99021.0
4229,CO,Boulder (County),99013.0
4227,WY,Platte (County),99031.0
4230,KS,Doniphan (County),99043.0
4230,KS,Brown (County),99013.0
4229,CO,Elbert (County),99039.0
4230,KS,Ellsworth (County),99053.0
4229,CO,Denver (County),99031.0
4230,KS,Edwards (County),99047.0
4229,CO,Baca (County),99009.0
4230,KS,Cowley (County),99035.0
4228,LA,Rapides (Parish),99079.0
4230,KS,Cheyenne (County),99023.0
4230,KS,Jefferson (County),99087.0
4230,KS,Neosho (County),99133.0
4230,KS,Marion (County),99115.0
4230,KS,McPherson (County),99113.0
4230,KS,Rice (County),99159.0
4230,KS,Morris (County),99127.0
4230,KS,Hodgeman (County),99083.0
4231,NJ,Atlantic (County),99001.0
4230,KS,Osage (County),99139.0
4230,KS,Meade (County),99119.0
4230,KS,Pottawatomie (County),99149.0
4230,KS,Jewell (County),99089.0
4230,KS,Wabaunsee (County),99197.0
4230,KS,Pawnee (County),99145.0
4230,KS,Lyon (County),99111.0
4230,KS,Sumner (County),99191.0
4231,NJ,Camden (County),99007.0
4230,KS,Miami (County),99121.0
4230,KS,Republic (County),99157.0
4230,KS,Jackson (County),99085.0
4233,SD,Oglala Lakota (County),99113.0
4231,NJ,Gloucester (County),99015.0
4236,WV,Clay (County),99015.0
4234,IA,Howard (County),99089.0
4230,KS,Washington (County),99201.0
4238,MO,Andrew (County),99003.0
4234,IA,Clayton (County),99043.0
4236,WV,Roane (County),99087.0
4230,KS,Nemaha (County),99131.0
4233,SD,Jerauld (County),99073.0
4230,KS,Marshall (County),99117.0
4234,IA,Wright (County),99197.0
4233,SD,Crow Creek Indian Reservation,14860.0
4234,IA,Mitchell (County),99131.0
4233,SD,Lower Brule Indian Reservation,39220.0
4232,VT,Chittenden (County),99007.0
4235,MP,Saipan (Municipality),99110.0
4234,IA,Lee (County),99111.0
4233,SD,Brule (County),99015.0
4230,KS,Stevens (County),99189.0
4234,IA,Lucas (County),99117.0
4234,IA,Appanoose (County),99007.0
4233,SD,Buffalo (County),99017.0
4236,WV,Logan (County),99045.0
4234,IA,Marion (County),99125.0
4234,IA,Butler (County),99023.0
4234,IA,Allamakee (County),99005.0
4236,WV,Nicholas (County),99067.0
4236,WV,Lincoln (County),99043.0
4233,SD,Hughes (County),99065.0
4234,IA,Davis (County),99051.0
4234,IA,Wayne (County),99185.0
4236,WV,Wood (County),99107.0
4233,SD,Jackson (County),99071.0
4233,SD,Lyman (County),99085.0
4234,IA,Winneshiek (County),99191.0
4235,MP,Tinian (Municipality),99120.0
4233,SD,Haakon (County),99055.0
4233,SD,McCook (County),99087.0
4234,IA,Warren (County),99181.0
4236,WV,Braxton (County),99007.0
4231,NJ,Burlington (County),99005.0
4234,IA,Des Moines (County),99057.0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,49700.0
4234,IA,Guthrie (County),99077.0
4238,MO,Adair (County),99001.0
4232,VT,Addison (County),99001.0
4233,SD,Jones (County),99075.0
4234,IA,Jefferson (County),99101.0
4235,MP,Rota (Municipality),99100.0
4238,MO,Atchison (County),99005.0
4233,SD,Stanley (County),99117.0
4236,WV,Jackson (County),99035.0
4234,IA,Dallas (County),99049.0
4233,SD,Fall River (County),99047.0
4234,IA,Monroe (County),99135.0
4236,WV,Webster (County),99101.0
4238,MO,Buchanan (County),99021.0
4238,MO,Barry (County),99009.0
4238,MO,Clinton (County),99049.0
4238,MO,Clark (County),99045.0
4238,MO,Dade (County),99057.0
4238,MO,Camden (County),99029.0
4238,MO,Henry (County),99083.0
4238,MO,Daviess (County),99061.0
4238,MO,Chariton (County),99041.0
4238,MO,Caldwell (County),99025.0
4238,MO,Bates (County),99013.0
4238,MO,Audrain (County),99007.0
4238,MO,DeKalb (County),99063.0
4238,MO,Clay (County),99047.0
4238,MO,Crawford (County),99055.0
4238,MO,Benton (County),99015.0
4238,MO,Hickory (County),99085.0
4238,MO,Dallas (County),99059.0
4238,MO,Christian (County),99043.0
4238,MO,Douglas (County),99067.0
4238,MO,Cole (County),99051.0
4238,MO,Harrison (County),99081.0
4238,MO,Holt (County),99087.0
4238,MO,Linn (County),99115.0
4238,MO,Knox (County),99103.0
4238,MO,Ray (County),99177.0
4238,MO,Pike (County),99163.0
4238,MO,Lewis (County),99111.0
4238,MO,Jefferson (County),99099.0
4238,MO,Putnam (County),99171.0
4238,MO,Pettis (County),99159.0
4238,MO,Laclede (County),99105.0
4238,MO,McDonald (County),99119.0
4239,KY,Carroll (County),99041.0
4238,MO,Pemiscot (County),99155.0
4238,MO,Shelby (County),99205.0
4239,KY,Bracken (County),99023.0
4238,MO,Maries (County),99125.0
4238,MO,Moniteau (County),99135.0
4238,MO,Scotland (County),99199.0
4238,MO,Ste. Genevieve (County),99186.0
4238,MO,Livingston (County),99117.0
4238,MO,Osage (County),99151.0
4238,MO,Saline (County),99195.0
4238,MO,Worth (County),99227.0
4238,MO,Jackson (County),99095.0
4238,MO,Morgan (County),99141.0
4238,MO,Perry (County),99157.0
4238,MO,Taney (County),99213.0
4238,MO,Lincoln (County),99113.0
4238,MO,Monroe (County),99137.0
4238,MO,Ralls (County),99173.0
4238,MO,Stone (County),99209.0
4238,MO,Miller (County),99131.0
4238,MO,St. Clair (County),99185.0
4238,MO,Lafayette (County),99107.0
4238,MO,Polk (County),99167.0
4238,MO,Marion (County),99127.0
4238,MO,Shannon (County),99203.0
4239,KY,Breathitt (County),99025.0
4238,MO,Ozark (County),99153.0
4238,MO,Wright (County),99229.0
4238,MO,Oregon (County),99149.0
4238,MO,Webster (County),99225.0
4238,MO,New Madrid (County),99143.0
4238,MO,Texas (County),99215.0
4238,MO,Platte (County),99165.0
4238,MO,Gentry (County),99075.0
4238,MO,Macon (County),99121.0
4238,MO,Nodaway (County),99147.0
4238,MO,Johnson (County),99101.0
4238,MO,Schuyler (County),99197.0
4238,MO,Phelps (County),99161.0
4238,MO,Montgomery (County),99139.0
4238,MO,Washington (County),99221.0
4238,MO,Sullivan (County),99211.0
4239,KY,Jackson (County),99109.0
4239,KY,Letcher (County),99133.0
4239,KY,Elliott (County),99063.0
4239,KY,Estill (County),99065.0
4239,KY,Johnson (County),99115.0
4239,KY,Robertson (County),99201.0
4239,KY,Leslie (County),99131.0
4239,KY,Menifee (County),99165.0
4239,KY,Perry (County),99193.0
4239,KY,Montgomery (County),99173.0
4239,KY,Henry (County),99103.0
4239,KY,Cumberland (County),99057.0
4239,KY,Carter (County),99043.0
4239,KY,Floyd (County),99071.0
4239,KY,Lawrence (County),99127.0
4239,KY,Clay (County),99051.0
4239,KY,Lincoln (County),99137.0
4239,KY,Nicholas (County),99181.0
4239,KY,Morgan (County),99175.0
4239,KY,Rockcastle (County),99203.0
4241,SC,Clarendon (County),99027.0
4241,SC,Fairfield (County),99039.0
4241,SC,Williamsburg (County),99089.0
4242,WA,Snohomish (County),99061.0
4239,KY,Lewis (County),99135.0
4241,SC,Beaufort (County),99013.0
4241,SC,Orangeburg (County),99075.0
4239,KY,Fleming (County),99069.0
4239,KY,Knott (County),99119.0
4239,KY,Trimble (County),99223.0
4241,SC,Abbeville (County),99001.0
4241,SC,Horry (County),99051.0
4241,SC,Lexington (County),99063.0
4243,WA,Lincoln (County),99043.0
4240,CA,Calaveras (County),99009.0
4241,SC,Anderson (County),99007.0
4241,SC,Laurens (County),99059.0
4241,SC,McCormick (County),99065.0
4243,WA,Stevens (County),99065.0
4239,KY,Wolfe (County),99237.0
4241,SC,Georgetown (County),99043.0
4243,WA,Chelan (County),99007.0
4241,SC,Charleston (County),99019.0
4241,SC,Colleton (County),99029.0
4241,SC,Spartanburg (County),99083.0
4241,SC,Allendale (County),99005.0
4241,SC,Marlboro (County),99069.0
4242,WA,Clallam (County),99009.0
4239,KY,Washington (County),99229.0
4239,KY,Owsley (County),99189.0
4241,SC,Kershaw (County),99055.0
4241,SC,Dorchester (County),99035.0
4243,WA,Okanogan (County),99047.0
4240,CA,Lake (County),99033.0
4241,SC,Lee (County),99061.0
4241,SC,Lancaster (County),99057.0
4243,WA,Pend Oreille (County),99051.0
4241,SC,Florence (County),99041.0
4242,WA,Whatcom (County),99073.0
4239,KY,Spencer (County),99215.0
4241,SC,Dillon (County),99033.0
4241,SC,Greenwood (County),99047.0
4242,WA,Island (County),99029.0
4243,WA,Ferry (County),99019.0
4241,SC,Calhoun (County),99017.0
4241,SC,Saluda (County),99081.0
4239,KY,Rowan (County),99205.0
4241,SC,Aiken (County),99003.0
4241,SC,Greenville (County),99045.0
4241,SC,Marion (County),99067.0
4243,WA,Colville Indian Reservation,14240.0
4239,KY,Lee (County),99129.0
4241,SC,Darlington (County),99031.0
4241,SC,Bamberg (County),99009.0
4242,WA,Grays Harbor (County),99027.0
4241,SC,Newberry (County),99071.0
4241,SC,Berkeley (County),99015.0
4241,SC,Richland (County),99079.0
4239,KY,Magoffin (County),99153.0
4241,SC,Chesterfield (County),99025.0
4241,SC,Sumter (County),99085.0
4242,WA,Jefferson (County),99031.0
4245,TX,Galveston (County),99167.0
4245,TX,Bastrop (County),99021.0
4245,TX,Bosque (County),99035.0
4245,TX,Comal (County),99091.0
4243,WA,Whatcom (County),99073.0
4245,TX,Jasper (County),99241.0
4245,TX,Hidalgo (County),99215.0
4245,TX,Travis (County),99453.0
4243,WA,Yakima (County),99077.0
4245,TX,Caldwell (County),99055.0
4245,TX,Hardin (County),99199.0
4245,TX,Smith (County),99423.0
4246,ID,Benewah (County),99009.0
4245,TX,Guadalupe (County),99187.0
4245,TX,Brazoria (County),99039.0
4245,TX,Hill (County),99217.0
4245,TX,Willacy (County),99489.0
4246,ID,Coeur d'Alene Indian Reservation,16840.0
4244,AK,North Slope (Borough),99185.0
4247,OK,Roger Mills (County),99129.0
4245,TX,Navarro (County),99349.0
4247,OK,Bryan (County),99013.0
4247,OK,Kingfisher (County),99073.0
4245,TX,Cameron (County),99061.0
4245,TX,Hays (County),99209.0
4247,OK,Ellis (County),99045.0
4245,TX,Harris (County),99201.0
4249,WA,Chelan (County),99007.0
4248,MS,Clay (County),99025.0
4245,TX,Walker (County),99471.0
4249,WA,Whitman (County),99075.0
4247,OK,Major (County),99093.0
4247,OK,Custer (County),99039.0
4249,WA,Mason (County),99045.0
4248,MS,Tallahatchie (County),99135.0
4247,OK,Caddo (County),99015.0
4245,TX,Wilson (County),99493.0
4248,MS,Prentiss (County),99117.0
4247,OK,Washita (County),99149.0
4247,OK,Canadian (County),99017.0
4249,WA,Snohomish (County),99061.0
4248,MS,Quitman (County),99119.0
4247,OK,Woods (County),99151.0
4249,WA,Spokane (County),99063.0
4249,WA,Kittitas (County),99037.0
4246,ID,Bonner (County),99017.0
4248,MS,Benton (County),99009.0
4249,WA,Stevens (County),99065.0
4249,WA,Skamania (County),99059.0
4248,MS,Panola (County),99107.0
4245,TX,Liberty (County),99291.0
4247,OK,Beckham (County),99009.0
4247,OK,Grant (County),99053.0
4249,WA,Island (County),99029.0
4248,MS,Marshall (County),99093.0
4246,ID,Kootenai (County),99055.0
4245,TX,Newton (County),99351.0
4248,MS,Coahoma (County),99027.0
4247,OK,Kiowa (County),99075.0
4247,OK,Garfield (County),99047.0
4249,WA,Lewis (County),99041.0
4249,WA,Clallam (County),99009.0
4247,OK,Logan (County),99083.0
4247,OK,Grady (County),99051.0
4249,WA,Lincoln (County),99043.0
4249,WA,Garfield (County),99023.0
4247,OK,Alfalfa (County),99003.0
4248,MS,Itawamba (County),99057.0
4246,ID,Boundary (County),99021.0
4248,MS,Chickasaw (County),99017.0
4249,WA,Wahkiakum (County),99069.0
4247,OK,Blaine (County),99011.0
4248,MS,Monroe (County),99095.0
4247,OK,Dewey (County),99043.0
4248,MS,Tippah (County),99139.0
4247,OK,Greer (County),99055.0
4249,WA,Jefferson (County),99031.0
4247,OK,Oklahoma (County),99109.0
4249,WA,Pend Oreille (County),99051.0
4250,MO,Barry (County),99009.0
4250,MO,Douglas (County),99067.0
4250,MO,Dunklin (County),99069.0
4250,MO,Barton (County),99011.0
4250,MO,Cole (County),99051.0
4250,MO,Cedar (County),99039.0
4250,MO,Howell (County),99091.0
4250,MO,Camden (County),99029.0
4250,MO,Crawford (County),99055.0
4250,MO,Bollinger (County),99017.0
4250,MO,Gasconade (County),99073.0
4250,MO,Dade (County),99057.0
4250,MO,Jasper (County),99097.0
4250,MO,Maries (County),99125.0
4250,MO,Iron (County),99093.0
4250,MO,Franklin (County),99071.0
4250,MO,Lincoln (County),99113.0
4250,MO,Cape Girardeau (County),99031.0
4250,MO,Jefferson (County),99099.0
4250,MO,Reynolds (County),99179.0
4250,MO,Lawrence (County),99109.0
4251,AL,Coffee (County),99031.0
4250,MO,Stone (County),99209.0
4250,MO,Greene (County),99077.0
4250,MO,Dallas (County),99059.0
4250,MO,Pemiscot (County),99155.0
4250,MO,Morgan (County),99141.0
4251,AL,Butler (County),99013.0
4250,MO,Wright (County),99229.0
4251,AL,Jackson (County),99071.0
4250,MO,McDonald (County),99119.0
4250,MO,St. Francois (County),99187.0
4251,AL,Cullman (County),99043.0
4251,AL,Fayette (County),99057.0
4250,MO,Laclede (County),99105.0
4250,MO,Ozark (County),99153.0
4250,MO,Stoddard (County),99207.0
4251,AL,Bullock (County),99011.0
4251,AL,Escambia (County),99053.0
4250,MO,Newton (County),99145.0
4250,MO,St. Louis (County),99189.0
4251,AL,Barbour (County),99005.0
4251,AL,DeKalb (County),99049.0
4250,MO,New Madrid (County),99143.0
4250,MO,St. Louis,65000.0
4251,AL,Autauga (County),99001.0
4251,AL,Dale (County),99045.0
4251,AL,Lamar (County),99075.0
4250,MO,Hickory (County),99085.0
4250,MO,Pulaski (County),99169.0
4250,MO,St. Clair (County),99185.0
4251,AL,Cleburne (County),99029.0
4251,AL,Crenshaw (County),99041.0
4250,MO,Mississippi (County),99133.0
4250,MO,Shannon (County),99203.0
4250,MO,Webster (County),99225.0
4251,AL,Conecuh (County),99035.0
4251,AL,Houston (County),99069.0
4250,MO,Scott (County),99201.0
4251,AL,Colbert (County),99033.0
4250,MO,Texas (County),99215.0
4251,AL,Geneva (County),99061.0
4250,MO,Taney (County),99213.0
4251,AL,Franklin (County),99059.0
4250,MO,Phelps (County),99161.0
4251,AL,Cherokee (County),99019.0
4250,MO,Perry (County),99157.0
4251,AL,Chambers (County),99017.0
4250,MO,Washington (County),99221.0
